V_LA,V_LV,V_RA,V_RV,P_LV,P_RV,P_LA,P_RA,Q_MV,Q_AV,Q_TV,Q_PV,P_Ar_Sys,P_Ven_Sys,P_Ar_Pul,P_Ven_Pul,Q_Ar_Sys,Q_Ven_Sys,Q_Ar_Pul,Q_Ven_Pul
101.85660686957668,157.12746161017844,64.80754656362681,151.03066414449967,65.35109529444613,14.018978319051708,20.687312652773617,6.123243424441292,-0.0005956856467433847,-0.00050029164835604,-0.00010548571882930193,-0.0001587242417267471,102.85973604458466,37.10177648666419,25.90793818852895,24.274083607040463,78.56140385313022,96.65198696098899,52.55430487665232,79.87566831541298
101.93727651493104,157.12746148870912,64.90424984226728,151.03066419289829,67.26322105475616,14.365367243491768,20.62716339453075,6.0907781027702885,-0.0006219804716012919,-0.0004742751948084395,-0.00011053668090803589,-0.0001540641903101017,102.82046629164488,37.10159484514333,25.904794024357397,24.273028863546344,78.51469414430184,96.75205243847589,52.4594809407518,81.4616038810145
102.01953556076573,157.12746131443944,65.00105344742393,151.0306642314962,69.21201270304668,14.718398339621299,20.56722380441354,6.0581885362216354,-0.0006487613393203032,-0.00044777021497759405,-0.00011567785516050676,-0.0001493156592521604,102.78121989957762,37.10141173345344,25.901655481872695,24.271911076928337,78.46801404092861,96.8526068705239,52.36655492367042,83.05420757621943
102.10339016779716,157.12746108640147,65.09795782678823,151.030664260116,71.19698938876641,15.077984500048125,20.50753279845864,6.025497150721224,-0.0006760213202428601,-0.00042078311955767386,-0.0001209077811919773,-0.00014447980841249998,102.74199685382447,37.1012271474145,25.898522446964098,24.27073008784202,78.42136353516176,96.95358693503422,52.275542242930086,84.65246364825241
102.18884547908812,157.12746080364087,65.19496337866542,151.03066427858295,73.21766133283253,15.444036999965673,20.4481291819118,5.992726497616688,-0.0007037533671522139,-0.0003933204383042095,-0.0001262249753803057,-0.00013955781921010246,102.70279713982866,37.101041083340306,25.89539480462613,24.269485775616634,78.37474261833776,97.05491592896698,52.186457407465795,86.25534959096612
102.27590561031913,157.12746046521667,65.2920704093071,151.0306642867251,75.27352994859402,15.816465519065947,20.389051635950697,5.959899237891099,-0.0007319503170620172,-0.0003653888184315043,-0.00013162793137735587,-0.00013455089433356054,102.66362074303284,37.100853538465024,25.892272439010387,24.268178058587086,78.32815128111925,97.15653084169129,52.09931400051684,87.86183710503673
102.36457364828924,157.1274600702022,65.38927917691605,151.03066428437305,77.36408796468189,16.195178163794,20.330338706124525,5.927038134826943,-0.0007606048930082214,-0.00033699502299055736,-0.00013711512050249786,-0.00012946025744729105,102.62446764888287,37.10066451050326,25.889155233485237,24.266806894112737,78.28158951332259,97.25835398093689,52.014124656155786,89.47089257800307
102.45485164162524,157.12745961768465,65.48658984765947,151.03066427136014,79.48881955028783,16.580081490042613,20.272028789063185,5.894166037951788,-0.0007897097058964408,-0.00030814592922408837,-0.00014268499225837065,-0.00012428715289240777,102.5853378428259,37.10047399808979,25.886043070689006,24.265372278892087,78.23505730406329,97.36032093609917,51.93090104454668,91.08147805515034
102.5467406012794,157.12745910676563,65.58400253503319,151.03066424752276,81.64720044238234,16.971080526198094,20.214160121186854,5.86130587501202,-0.0008192572563484878,-0.0002788485269128676,-0.00014833597474442687,-0.00011903284538387236,102.54623131031185,37.100282000386,25.882935832593322,24.263874248904536,78.188554641605,97.46235522283543,51.84965385037715,92.6925516414879
102.64024049265105,157.12745853656162,65.68151726777937,151.0306642127001,83.83869807519584,17.368078796595963,20.156770765547748,5.828480636945241,-0.0008492399366040304,-0.0002491099167241189,-0.00015406647516939787,-0.0001136986197031827,102.50714803679155,37.10008851740072,25.87983340055604,24.262312879672336,78.14208151345903,97.56438868063803,51.770392760046484,94.30306840802862
102.73535023615725,157.12745790620363,65.77913400894361,151.03066416673389,86.06277171144094,17.770978345292143,20.099898600352926,5.795713367708638,-0.0008796500324230192,-0.00021893730860196063,-0.00015987488030330617,-0.00010828578038864043,102.46808800772027,37.09989354979954,25.87673565538991,24.260688286196253,78.09563790631641,97.66634914944643,51.693126442563496,95.91198085646154
102.83206770416113,157.12745721483768,65.87685265068647,151.0306641094694,88.31887257585792,18.179679760254988,20.043581306585214,5.763027151691652,-0.0009104797250311458,-0.000188338020269614,-0.00016575955696738218,-0.00010279565142203442,102.42905120855605,37.09969709895678,25.873642477414638,24.259000623038045,78.04922380605409,97.768163712432,51.617862537448666,97.51823952460575
102.93038971525988,157.1274564616253,65.97467301475254,151.0306640407544,90.60644399055845,18.594082197882802,19.987856354955454,5.730445101608574,-0.0009417210930981848,-0.00015731947605545916,-0.00017171885252197105,-9.722957591443947e-05,102.39003762476095,37.099499166950714,25.870553746525786,24.257250084491336,78.00283919771046,97.86975831908407,51.54460764028483,99.12079392096462
103.03031204287029,157.12745564574328,66.07259483827062,151.03066396043982,92.92492151251244,19.014083407909844,19.932760995656228,5.697990344976851,-0.0009733661147075836,-0.0001258892066661986,-0.00017775109537853902,-9.158891579151741e-05,102.35104724179944,37.09929975670569,25.867469342257376,24.255436904220836,77.95648406557673,97.97106683217922,51.47336728840489,100.7185924404435
103.13182940428118,157.12745476638403,66.1706178056424,151.03066386837972,95.2737330726259,19.4395797586004,19.87833224392205,5.665686014801494,-0.001005406669403134,-9.405485228864132e-05,-0.00018385459545947972,-8.587505148208288e-05,102.31208004514177,37.09909887167305,25.864389143839187,24.25356135563656,77.91015839301805,98.07201060613264,51.40414595174597,102.31058360605596
103.23493546715837,157.12745382275577,66.26874151134602,151.0306637644312,97.65229911702521,19.870466262342504,19.824606869011344,5.633555233825356,-0.0010378345402194996,-6.182418150441597e-05,-0.00019002764474907122,-8.008938161266046e-05,102.27313602026251,37.09889651620324,25.86131303027022,24.251623751604225,77.86386216264776,98.17252229097464,51.33694702006954,103.89571625087032
103.33962284797514,157.1274528140833,66.3669654900685,151.03066364845444,100.06003274999291,20.306636601540685,19.77162138133802,5.601621104932693,-0.0010706414157593902,-2.920525247951883e-05,-0.00019626851776641404,-7.423332271551087e-05,102.23421515264153,37.09869269524441,25.85824088037506,24.249624444468793,77.81759535619207,98.27252658357328,51.27177279383101,105.47294014016077
103.44588311360432,157.12516877113038,66.46528919892012,151.03066352031277,102.49430738441295,20.74798315487381,19.719412020047717,5.569906697118636,-0.0011037917946055604,37.594344095617814,-0.00020257547210238066,-6.830830896113983e-05,102.19645891179883,37.09848741452436,25.85517257287618,24.247563825949566,77.7713680240371,98.37195166929894,51.20862447447992,107.04120653012828
103.55370678255288,156.9342981755264,66.56371201970296,151.0306633798728,104.78452410407338,21.194397023812616,19.668014740320316,5.538435033276195,-0.0011350107332407926,335.36366601591146,-0.00020894674893581603,-6.231579193714305e-05,102.25301805265572,37.09828070031609,25.852107986455596,24.245442327022577,77.73211775953878,98.47072784983136,51.1475021570681,108.5994686072987
103.66308332501157,156.4709383708346,66.66223326895931,151.03066322700434,106.83951966280512,21.645768059514214,19.61746520020478,5.507229078624921,-0.0011630823468010362,583.6511954196163,-0.00021538057354623358,-5.625724051174816e-05,102.44583488442218,37.09807273986363,25.84904699982329,24.243260417820952,77.72266228908252,98.56878139032723,51.08840482206528,110.146682068167
103.7740011683087,155.78131821429028,66.76085218842023,151.0306630615804,108.68482243587647,22.101984889987772,19.56779874832004,5.4763117273733455,-0.0011883465141957644,788.8984747602105,-0.0002218751558536863,-5.013414086371919e-05,102.75177520336923,37.09786393628228,25.84598949178375,24.24101860747305,77.76124091393822,98.66604116947275,51.031330329336896,111.6818055700657
103.88644770043048,154.9055343517838,66.85956794904361,151.0306628834774,110.34368116199089,22.562934947600635,19.519050410911056,5.445705790576749,-0.001211112725994076,956.880666659021,-0.00022842869094725964,-4.3947996852568866e-05,103.15076355951045,37.09765484043038,25.842935341303107,24.238717443944907,77.85930797801362,98.76243661951487,50.97627541234628,113.20380122665011
104.00040927368123,153.87823761583059,66.95837965155097,151.0306626925749,111.83718409591756,23.0285044968146,19.47125487869184,5.415433983675328,-0.0012316616731696812,1092.7234871588455,-0.00023503935962090324,-3.770033114625636e-05,103.62544304252836,37.097446091206066,25.83988442757699,24.23635751385958,78.02311250859351,98.8578977894807,50.92323567330858,114.71163508413409
104.11587120882795,152.72925419705078,67.05728632706436,151.030662488756,113.18437957764729,23.49857866226842,19.42444649351754,5.385518914031343,-0.0012502468547338197,1200.9595000670545,-0.00024170532891390782,-3.139268821240487e-05,104.16086696823841,37.097238370096996,25.83683663009819,24.233939442298556,78.25497405440458,98.95235527244267,50.87220557912858,116.2042775910637
104.23281779971408,151.48415167676364,67.15628693756716,151.03066227190712,114.40240230407035,23.973041457142674,19.378659234884246,5.355983068452969,-0.0012670962613980463,1285.5823217669636,-0.0002484247526553245,-2.5026642609194346e-05,104.74421756182127,37.09703236718559,25.83379182872476,24.231463892585385,78.55430730964318,99.04574019124342,50.8231784581328,117.68070406181867
104.35123231832011,150.16475248791951,67.25538037597737,151.03066204191816,115.50660284669478,24.451775811738592,19.33392670625405,5.326848800698941,-0.0012824141025163478,1350.0979188811664,-0.00025519577201151504,-1.86038258039375e-05,105.36455046802836,37.09682875633497,25.83074990374841,24.228931566052413,78.91843900447417,99.1379843910085,50.77614649759684,119.13989513473668
104.47109702029547,148.78959627370267,67.35456546723444,151.0306617986825,116.51067675542252,24.93466360239069,19.290282121185232,5.298138319078858,-0.0012963825275112393,1397.5725168095946,-0.0002620165160368704,-1.2126043314400227e-05,106.01256444677519,37.09662817768049,25.827710735962768,24.226343201790048,79.34325260800975,99.22901997441265,50.7311007419463,120.58083722539934
104.5923931509497,147.3743562359719,67.45384097027735,151.03066154209768,117.42679345221158,25.421585680599396,19.24775828927592,5.269873674149994,-0.0013091633445010853,1430.6774583462677,-0.00026888510222619063,-5.596265947891172e-06,106.68039378883415,37.09643122581187,25.82467420673182,24.223699576378777,79.82369369733563,99.31877825777273,50.688031091659816,122.00252297440393
104.71510095165549,145.93221625667482,67.55320557292846,151.02989814493026,118.26572758471357,25.912266235533806,19.206387601896065,5.2420767458486575,-0.0013208997717272393,1451.7318073051656,-0.00027579756169175766,10.085653178210986,107.36142012461265,37.096238442434895,25.82168589429749,24.221001503603585,80.35416376152351,99.40719327656163,50.6469297635483,123.40395169466186
104.83919966674478,144.47419991192015,67.65265789805258,150.98735588925732,119.03697823034277,26.398048922400733,19.16620201773523,5.214769231603906,-0.0013317180270028212,1462.74015003043,-0.0002826381967962252,74.76603802070524,108.05010810798711,37.09605031249208,25.8212016784669,24.218249855368324,80.92881531173394,99.49419805355112,50.60973413054708,124.78412982317697
104.96466755092247,143.00946791368503,67.75219650340222,150.88095515212606,119.7488894577421,26.873643465764886,19.127233048149563,5.187972633954065,-0.0013417289352613336,1465.4284900232988,-0.0002893361896968784,137.7194092615932,108.74185676322693,37.09586726280814,25.824543271258133,24.21544570945597,81.54177653717761,99.57972491719387,50.583051544485556,126.14207152350248
105.09148187730118,141.54558128046918,67.85181987654101,150.71255001077841,120.4087653261656,27.338566533039117,19.08951174234094,5.161708247818445,-0.0013510294619525462,1461.277129742504,-0.0002958848125726865,198.76330466513772,109.43286786809216,37.09568966277336,25.83159881510263,24.212590439290807,82.18731469980479,99.66370909412669,50.57363466253394,127.47679956441297
105.21961894662606,140.08873113439645,67.95152644158613,150.48407632118438,121.0229760722852,27.79237122204415,19.053068672465386,5.135997148787388,-0.0013597041289480233,1451.5501618495064,-0.00030227782622638765,257.8476170777105,110.12003095462839,37.09551782628956,25.842251170693505,24.209685695404517,82.85995097695303,99.7460847278119,50.587591773251106,128.7873461981034
105.3490540969806,138.64394077544634,68.0513145617545,150.19751465868364,121.5970581443019,28.234641546836833,19.017933918546518,5.110860181123222,-0.0013678263484201206,1437.3222977437229,-0.000308509406728152,314.93149301741676,110.80082212821567,37.0953520146215,25.856380173303148,24.206733381808238,83.55453857663922,99.82678358195471,50.63041873874766,130.07275395753203
105.4797617143669,137.2152432304094,68.15118251931665,149.85488360621036,122.13580848214717,28.66499294018215,18.984137053252997,5.086317944026722,-0.0013754596800103398,1419.503299884552,-0.00031457415229765374,369.97952417588544,111.47321510467434,37.095192440365686,25.87386307119081,24.203735632763358,84.26630856642404,99.90574824776053,50.70703189605296,131.3320764248716
105.61171524452675,135.8058361253376,68.25112855563415,149.45823468049502,122.64337212289315,29.083072955880517,18.951707126624736,5.062390782776593,-0.0013826589990085184,1398.8600116983575,-0.0003204670927856958,422.9611628876309,112.13560359091812,37.095039270712654,25.894574862362443,24.20069479173566,84.99089997607689,99.98290693318569,50.82179789934599,132.5643788559523
105.74488720425948,134.4182119925945,68.35115082958724,149.0096476300915,123.1233174381168,29.48856191355766,18.920672650407788,5.03909877343899,-0.0013894714996435808,1376.035105369615,-0.0003261836984744752,473.8505966984251,112.78673591358182,37.0948926322196,25.91838860862617,24.197613390643347,85.72436272635667,100.05820049505235,50.97856405761903,133.7687388437547
105.87924919458462,133.05427586779066,68.45124744149284,148.51122561118933,123.57871144288913,29.881173373508354,18.89106158246381,5.016461712889977,-0.0013959376993282317,1351.5649896064708,-0.00033171988654126484,522.6267102349244,113.42565601954777,37.09475261459147,25.94517575475998,24.194494130415656,86.46315622380159,100.13156761073901,51.18068664015756,134.94424686430213
106.01477191376193,131.71544497010757,68.55141644186818,147.96509058209327,124.01218627360984,30.26065451749438,18.86290131086393,4.994499107687322,-0.0014020923251688614,1325.8953447682277,-0.00033707202628360247,569.2730712367229,114.0516534401676,37.094619274505746,25.974806432380237,24.191339862936328,87.20413781601715,100.2029396674532,51.43105770360893,136.09000678343463
106.15142517048133,130.40272645356978,68.65165579476026,147.37337861004795,124.42598847518461,30.626786361970574,18.836218637748395,4.97323015952982,-0.0014079649712887747,1299.392905659847,-0.0003422369421558752,613.7779065854069,114.6642242073856,37.0944926401439,26.00714976865214,24.18815357323518,87.94453555152491,100.27226475877147,51.732132153460654,137.20513639184074
106.28917789888655,129.1167996536231,68.75196342928922,146.73823517750168,124.82204543929431,30.979383819935908,18.811039763264386,4.952673757669035,-0.0014135809848126555,1272.3598248558058,-0.000347211914695058,656.1340640499399,115.2630295669706,37.094372713945724,26.042074192233375,24.184938363362537,88.68193421349513,100.33947527751421,52.08595222298031,138.2887677884192
106.42799817218923,127.85806771253947,68.85233720162672,146.06181068531887,125.20199886862221,31.318295658882853,18.787390268991814,4.932848464492931,-0.0014189619122403742,1245.041600560805,-0.0003519946801522396,696.3389644480296,115.84786998374871,37.09425947663077,26.079447726667983,24.181697436789737,89.41424114835701,100.40451281981636,52.49417209015307,139.34004784943735
106.56785321810754,126.6267114528874,68.9527749035399,145.3462558155207,125.56724883213253,31.643404270003675,18.765295101463124,4.9137725048497245,-0.0014241260870218422,1217.6365627744626,-0.00035658342755793426,734.3945290156306,116.4186580505939,37.094152890198565,26.119138290845395,24.17843408358323,90.13966040424748,100.4673233568238,52.958081466297486,140.3581386149277
106.70870943431956,125.4227365738816,69.0532742834709,144.59371712199518,125.91899551923666,31.954625339612953,18.74477855545922,4.89546375642428,-0.0014290891864558982,1190.3046048756564,-0.00036097679446968177,770.3070965368491,116.97539475566155,37.094052900409565,26.161013983794255,24.17515166683821,90.8566690073995,100.52784438892428,53.47862767136267,141.34221763305518
106.85053240376608,124.24600376317665,69.1538330231386,143.80633266612452,126.2582616776546,32.25190737816379,18.725864257056983,4.87793973686894,-0.001433864531063082,1163.1722009589132,-0.00036517386086432573,804.0873223395939,117.51815429021532,37.09395943974473,26.204943366098366,24.171853609548286,91.56398526258165,100.5860205989585,54.056437663008076,142.2914783471241
106.99328691091307,123.09626048529664,69.25444874558325,142.98622773114514,126.58592206640601,32.53523111551485,18.708575146660632,4.861217593478711,-0.0014384634774859393,1136.338467177563,-0.0003691741412132066,835.7500605271812,118.04706804151617,37.09387242958306,26.250795735085074,24.16854338238558,92.26054436449702,100.64179940834497,54.69183895073408,143.20513042447672
107.13693695839075,121.97316955578277,69.35511903004907,142.13551069331436,126.90273255602818,32.80460878510936,18.69293346190953,4.845314093500439,-0.001442895806687726,1109.880959833125,-0.0003729775750678426,865.3142329785707,118.5623102073362,37.09379178202098,26.298441389263054,24.165224492317968,92.94547672485302,100.69512218762009,55.38487959908366,144.08240006003658
107.28144578318172,120.87632388796183,69.45584139427321,141.2562690532407,127.209341255803,33.06008330137547,18.67896072033693,4.830245612164304,-0.0014471698725343734,1083.858154955125,-0.0003765845162523933,892.8026856164056,119.06409032634096,37.09371740197424,26.34775188217283,24.161900471866694,93.61808150635134,100.74593633914373,56.13534779035712,144.92253032154838
107.4267758738391,119.8052641719955,69.55661329814549,140.35056555794446,127.5063066806705,33.30172731447115,18.66667770206449,4.816028122484182,-0.0014512928442306926,1058.3130597033712,-0.0003799957203972615,918.2420292585927,119.55264435947089,37.093649188723084,26.398600269662985,24.158574869039125,94.27780638921435,100.79419374530974,56.94279064858353,145.72478145396613
107.57288898819189,118.75949783315701,69.65743216287888,139.42043452024149,127.79412077853605,33.52964217537353,18.65610443245891,4.802677186357276,-0.0014552710135569752,1033.2775552314752,-0.0003832123312600746,941.6624703024985,120.02822514573698,37.09358703702194,26.450861344072354,24.155251238042887,94.9242319194174,100.8398392996476,57.80653214146462,146.48843114961048
107.71974617038853,117.7385041496588,69.75829535352358,138.46787834205057,128.07321152126437,33.743956819040825,18.647260164547724,4.790207943131223,-0.0014591098296471655,1008.7730921163592,-0.0003862358659881504,963.0976322650342,120.49109977750824,37.09353083859029,26.50441185527544,24.151933130603844,95.55705059982616,100.88282292037847,58.72569055122665,147.21277487762927
107.8673077688993,116.74174269629711,69.8592001780334,137.49486416433334,128.34395203130893,33.94482654855874,18.640163361523015,4.778635099590369,-0.001462814020900455,984.8124772226804,-0.0003890681990419479,982.5843652810494,120.9415453256545,37.0934804831827,26.559130723171418,24.148624087857108,96.17605115993457,100.92310100157601,59.699195350618126,147.89712618413697
108.01553345526945,115.76866701478767,69.96014390974406,136.50332073546073,128.6066801812125,34.13243175230863,18.634831679308554,4.767972921822983,-0.0014663878565187758,961.4034036723803,-0.0003917115452004727,1000.1625485820726,121.3798419642345,37.0934358591669,26.614899235946368,24.145327632927533,96.78110857881815,100.96062290341088,60.72580319283332,148.54081694654738
108.16438224204292,114.81872496077555,70.06112377261312,135.49513550866658,128.8616968123194,34.306976564457116,18.631281948931548,4.758235224568893,-0.0014698351229932706,938.5482421821652,-0.0003941684418446278,1015.8748873708709,121.80627275419596,37.0933968545273,26.671601233763397,24.142047264075703,97.37216870424989,100.99534127669068,61.80411345860256,149.14319769760604
108.31381250149953,113.89136107856471,70.16213693519852,134.47215190333,129.10926770484156,34.4686874562496,18.62953015901459,4.749435361419419,-0.001473159150603107,916.244466650139,-0.0003964417303066533,1029.76670189981,122.22112242155177,37.093363357614436,26.729123281783288,24.138786448350903,97.94923628042275,101.02721683574221,62.932583281796255,149.70363793538095
108.46378198538855,112.98602708495957,70.26318053409727,133.4361667901526,129.34964075602525,34.61781178302331,18.629591438449015,4.741586217342661,-0.0014763630426697497,894.487646558168,-0.0003985345365982246,1041.8857125693523,122.62467209248241,37.09333525737008,26.78735482879456,24.13554861582213,98.5123692702916,101.0562042947452,64.10954177418346,150.22152637700052
108.6142478438486,112.10218079573573,70.36425166459158,132.38892821826022,129.58304350881636,34.75461630067033,18.631480038947817,4.7347001990548545,-0.0014794496428411875,873.2710493666386,-0.00040045025175994465,1052.281822995457,123.01719980405649,37.093312443941656,26.846188350557405,24.132337154339552,99.06166841431045,101.08225929163424,65.33320375511056,150.6962712810757
108.76516664484394,111.2392843283185,70.46534736924535,131.33213333378745,129.8096792167958,34.87938564404221,18.635209317739463,4.728789225479527,-0.001482421482859451,852.5849989521563,-0.00040219251170228737,1061.006899636015,123.39898138090918,37.09329480923602,26.90551948091985,24.12915540475331,99.59726796489832,101.10534666067885,66.60168300204279,151.1273007769391
108.91649439483999,110.39681236648795,70.56646466015992,130.26742651870944,130.0297418158044,34.99242078406807,18.640791720566007,4.723864720837761,-0.0014852809823924541,832.4194243724075,-0.00040376517672765074,1068.1145504495482,123.7702862910814,37.09328224693292,26.96524712892343,24.126006656599866,100.119332887546,101.12542717775408,67.91300480204609,151.5140631290569
109.06818655885318,109.57425177457239,70.66760051701031,129.19639777166157,130.24341558806842,35.094037479354775,18.648238764669582,4.719937606232323,-0.0014880304447828646,812.7637912573865,-0.0004051723109989283,1073.6599048501967,124.13137782471495,37.093274652788956,27.025273580682594,24.122894144272248,100.62805256151599,101.14245981809421,69.2651179528985,151.8560270580077
109.22019808057273,108.77109683402789,70.76875187050156,128.12058129512047,130.45086627184602,35.18456471935519,18.657561021927584,4.717018290448064,-0.0014906719387447198,793.6056007320982,-0.00040641816190611533,1077.699394278092,124.48251546182402,37.09327192508166,27.085504588227764,24.119821043612404,101.12363331274489,101.15641335759479,70.65590629717754,152.15268209357797
109.37248340397637,107.98685560399865,70.86991562157768,127.04145429378447,130.65225350276543,35.26434316915944,18.668768102415918,4.715116663533061,-0.0014932074644533287,774.9324729572178,-0.0004075071394174792,1080.290534763761,124.8239516870308,37.09327396451719,27.145849445024847,24.11679046887111,101.60629728862655,101.16725512476995,72.0831996590593,152.40353885748888
109.52499649458545,107.22105141953477,70.9710886479087,125.96043600355969,130.84773455846556,35.333723631038204,18.681868638098116,4.714242089721155,-0.0014956390036871727,756.7327470947027,-0.00040844379566285253,1081.4917136548072,125.15593123444638,37.09328067428562,27.206221047036244,24.11380547008769,102.07627950383427,101.17494789389166,73.5447841993024,152.6081293809141
109.67769086035625,106.47321603680004,71.07226778310483,124.87888692686641,131.03745141464358,35.39306552346102,18.696870266667204,4.714403398692497,-0.0014979683474715506,738.993299657178,-0.0004092328047720638,1081.3619804022755,125.47869450616497,37.0932919604469,27.26653594081512,24.110869030866358,102.53382153921208,101.17946425329438,75.0384122888961,152.76600748170506
109.83051957417928,105.74289408440896,71.17344983134724,123.79810826757027,131.22154004828462,35.44273538359676,18.71377961592959,4.715608879599063,-0.0015001972203195866,721.701081839706,-0.00040987894298958504,1079.9608421457795,125.79247534546622,37.09330773180697,27.326714359095256,24.10798406643684,102.97917117565005,101.18077832366465,76.56181187613002,152.8767490694789
109.9834352964469,105.02964694672647,71.2746315823736,122.71934157585773,131.40013930552126,35.48310540544653,18.732602288479036,4.717866275374545,-0.0015023273986649274,704.8445608441823,-0.000410387069260428,1077.3480657990133,126.09749909469288,37.09332789977761,27.38668024326413,24.105153422053476,103.41258204601888,101.17885726236274,78.11269527607112,152.9399524569952
110.1363902967514,104.33304460163642,71.3758097879602,121.64376858528645,131.57337499689916,35.51455201568343,18.753342846526362,4.721182774617327,-0.0015043604990183715,688.4110558745585,-0.000410762106351138,1073.5834867708838,126.39398667064162,37.09335237872588,27.44636125377865,24.102379871770864,103.83430815537115,101.17367741231872,79.68876744818138,152.9552387574174
110.28933647729123,103.65266805193238,71.47698117096134,120.57251123497049,131.74136539525966,35.53745449277839,18.776004797379034,4.7255650060429915,-0.0015062980514605297,672.3876331759312,-0.00041100902251360816,1068.726824996547,126.68215334963011,37.09338108586858,27.50568876904505,24.099666117436854,104.24460364092674,101.16521964783279,81.28773384111666,152.92225221266233
110.44222539674679,102.98811552323045,71.57814244762045,119.50663187631149,131.90423530263408,35.55219363695803,18.800590579380273,4.731019034148534,-0.0015081416873723604,656.7633943867323,-0.00041113281381045813,1062.8375092765136,126.96220567166229,37.093413940986764,27.564597872822283,24.097014787934384,104.6437243337112,101.15345622064383,82.90730769714811,152.8406604961259
110.59500829291495,102.33899383993801,71.67929030356508,118.44713364485887,132.06209867982167,35.55915049160477,18.82710154802991,4.737550351923115,-0.0015098929080337223,641.5265860419769,-0.00041113848716562687,1055.9745098586238,127.23434574884006,37.093450866737754,27.62302733124792,24.09442843877594,105.03192300937705,101.13836725912935,84.54521681547419,152.71015512204045
110.74763626301706,101.7049193254852,71.780421475952,117.3949610010523,132.21506106265008,35.558705124597495,18.85457452734307,4.744629503316641,-0.0015115659617574296,626.664981528706,-0.0004110381685607121,1048.196180409231,127.49877081695226,37.09349178779966,27.68091955938667,24.091909546020855,105.40944911778047,101.12024280457823,86.1992099415637,152.53107812254888
110.900062008605,101.085523226665,71.88153351339847,116.35100042282662,132.36323229035077,35.55123547031553,18.8820111615489,4.751707345937893,-0.0015131756232553252,612.167939269478,-0.0004108442179958455,1039.5601093287942,127.75567052738623,37.09353662319032,27.738220578360554,24.08946044179669,105.77655052370207,101.10029317038445,87.86706270461636,152.30627680502718
111.0522414755916,100.48044666642859,71.98262507232486,115.31608123977188,132.5067163764698,35.53711623481802,18.909403465606488,4.758783755062741,-0.001514723385718433,598.0247157809591,-0.0004105616328010261,1030.122980675479,128.0052294701693,37.09358528331517,27.79487996359528,24.087083254002923,106.1334708873498,101.07938871052806,89.54658322069643,152.03905752129344
111.204133813039,99.88934200037725,72.08369545184314,114.29097660195602,132.64561530543583,35.516717867814286,18.93674408634702,4.7658586816290205,-0.0015162107068608678,584.2250619451104,-0.0004101953525508886,1019.9404451079782,128.247626498477,37.09363767456335,27.85085078471422,24.084779909163316,106.48044992279539,101.05798841597507,91.2356173087891,151.732521736722
111.35570117349351,99.31186836994753,72.18474428858848,113.2764045729471,132.780019621112,35.49040560307925,18.96402621122883,4.772932100201194,-0.0015176388846607092,570.7576716556682,-0.00040975024696505156,1009.0670009919609,128.4830369524184,37.09369370235172,27.90608953765112,24.0825521414282,106.81772137049607,101.03633514791494,92.93205321989225,151.38957848610022
111.50690852774957,98.74770040747049,72.28577140083071,112.27302934639735,132.91002916908795,35.45853857260456,18.991243534994922,4.780003998058151,-0.0015190093343455697,557.6135269431984,-0.0004092311042432535,997.5558863478811,128.7116283127186,37.0937532725596,27.960556069188723,24.080401501145875,107.14551637414513,101.01455537608739,94.63382600170235,151.0129559272147
111.65772348934051,98.19652066481166,72.3867766990196,111.28146254187013,133.0357366551192,35.42146898175001,19.01839022808129,4.787074368931373,-0.0015203233696110935,544.7832011254519,-0.0004086426201517711,985.4589796100119,128.93356398566547,37.093816292437936,28.01421349641414,24.078329363281238,107.46406030756633,100.9927164062486,96.33892128479104,150.60521228276815
111.80811614845967,97.65801708039447,72.48776014318304,110.30226461481078,133.1572221321753,35.37954136373027,19.04546090672274,4.794143210022813,-0.0015215821295195633,532.2559546653683,-0.0004079893881238117,972.8267119049498,129.14900457128832,37.093882671001516,28.06702811911396,24.076336935622187,107.77357180912098,100.97085364283258,98.04537873104987,150.1687461920756
111.95805891870558,97.13189287280115,72.58872171981876,109.33594635568386,133.2745771731472,35.33309190780774,19.072450605367003,4.801210520387314,-0.001522786901143816,520.023616842086,-0.0004072758903244,959.7079898795736,129.3581029233041,37.09395231912513,28.118969326754847,24.074425266552648,108.07426666355263,100.94898537522693,99.75129515885418,149.70580626002052
112.1075263914923,96.61785897967265,72.68966142869583,108.38297043130208,133.3878879182995,35.28244784554543,19.099354750468613,4.808276300008709,-0.001523938893901318,508.07782141421677,-0.00040650648948007296,946.1501266452212,129.56100792925076,37.094025149683844,28.170009502653,24.07259525271674,108.36635486377934,100.92712122933162,101.4548271176289,149.21850012673355
112.2564951982288,96.11563027955789,72.79057927659323,107.44375301158992,133.49722634173122,35.227926915748135,19.126169135681184,4.815340549361527,-0.00152503912344737,496.4085901060024,-0.0004056854217511926,932.1987839173569,129.75786640091005,37.09410107758877,28.220123922866005,24.070847646492975,108.65003930749546,100.90526617177318,103.15419315161415,148.70880305006634
112.40494388305625,95.62493550757829,72.89147527395143,106.51866546248917,133.60267509925228,35.16983690351794,19.152889898950125,4.822403269176601,-0.0015260887432581361,485.0083057848359,-0.0004048167905896559,917.8979245650303,129.9488181230875,37.09418001968815,28.269290651125775,24.069183063072092,108.92551966402894,100.88342266010115,104.84767582830942,148.17856583055206
